#
# Full target list for orbit 23, sector 8
# Created Fri Mar  1 17:06:06 EST 2019 
# Concatenation of GI astero exo bright DDT ppas lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
  7906972	1	1	11.72	133.3796	 -5.0442
  7907341	1	1	 8.58	133.2755	 -4.2748
  7909415	1	4	 9.31	133.4890	 -0.2459
  7909539	1	4	 8.45	133.4525	 -0.5506
  7909552	1	4	 8.85	133.4415	 -0.5779
  7975441	1	1	13.67	133.3979	 -3.4933
  7975606	1	1	10.35	133.4958	 -3.8893
  7975767	1	1	10.82	133.4494	 -4.2147
  7976081	1	1	10.56	133.3959	 -4.9432
  7976400	1	1	 9.96	133.4185	 -5.6347
  7976533	1	1	12.78	133.4599	 -5.8684
  7976554	1	1	 7.81	133.4281	 -5.9237
 11170480	2	1	 6.50	122.5647	-22.5334
 11224950	2	4	 8.44	122.6829	-20.6575
 11226443	2	4	12.80	122.7123	-21.4416
 11231460	2	1	 9.32	122.7092	-23.7664
 11300951	2	1	 8.37	122.7303	-22.8895
 11305090	2	4	14.26	122.7499	-20.8380
 11310083	2	3	 4.54	145.5577	-23.9142
 11310272	2	3	 9.01	145.5560	-24.2625
 11310816	2	3	13.49	145.6541	-25.1977
 11311177	2	3	17.61	145.6354	-25.8605
 11382117	2	3	 9.66	145.6105	-26.3504
 11382157	2	3	 9.37	145.6296	-26.4061
 11382309	2	3	 9.96	145.6306	-26.6370
 11382822	2	3	 8.06	145.6127	-27.4405
 11385024	2	3	11.75	145.7292	-29.3624
 11385808	2	3	12.10	145.6807	-28.2537
 11388042	2	3	10.43	145.7742	-24.6631
 11388137	2	3	 8.28	145.7920	-24.4808
 11388978	2	3	 9.60	145.8219	-24.7678
 11417188	2	3	 9.97	145.8168	-25.7058
 11419830	2	3	10.54	145.8631	-29.7488
 11419876	2	3	 7.78	145.8339	-29.8038
 11421324	2	3	 4.26	146.0501	-27.7693
 11422395	2	3	 8.70	145.9487	-25.9573
 11422944	2	3	 8.23	146.0500	-24.9828
 11460412	2	3	 9.49	146.1625	-25.9990
 11461653	2	3	 7.79	146.1546	-26.8881
 11462353	2	3	 6.76	146.1992	-27.6306
 11462540	2	3	10.49	146.1335	-27.9147
 11463653	2	3	10.38	146.1322	-29.4862
 11464437	2	3	11.07	146.2475	-29.2995
 11465798	2	3	10.55	146.2189	-27.3789
 11465806	2	3	 8.08	146.2209	-27.3647
 11466228	2	3	 8.14	146.2412	-26.6578
 11467165	2	3	 9.83	146.2310	-25.4374
 11520530	2	3	13.21	146.2985	-24.1754
 11521052	2	3	10.00	146.3436	-24.5957
 11521733	2	3	 8.48	146.3646	-25.7121
 11521787	2	3	 8.31	146.4334	-25.7976
 11523054	2	3	11.67	146.4685	-27.8067
 11523448	2	3	 8.07	146.3675	-28.4054
 11654435	2	1	11.85	128.8817	-34.0126
 11659588	2	1	11.79	128.9844	-32.1303
 11661071	2	1	12.60	128.9192	-31.5772
 11663254	2	1	13.90	128.9288	-30.7173
 11663549	2	1	13.40	128.9427	-30.5934
 11663553	2	1	13.18	128.9418	-30.5924
 11664506	2	1	14.55	128.8876	-30.1927
 11665403	2	1	 7.34	129.0947	-30.0373
 11665791	2	1	12.75	129.1351	-30.1985
 11739855	2	1	14.82	129.0589	-31.0717
 11742713	2	1	11.30	129.0537	-32.1734
 11742913	2	1	 5.81	129.0898	-32.2617
 11744543	2	1	14.22	129.1077	-32.8448
 11745662	2	1	15.45	129.0849	-33.2481
 11748495	2	1	 8.62	129.0099	-34.2112
 11749208	2	1	 8.14	129.0734	-34.4593
 11918260	2	1	14.30	129.2598	-31.2988
 11918357	2	1	12.59	129.2624	-31.2888
 11919314	2	1	14.29	129.2193	-31.1458
 11930184	2	2	 8.61	146.1865	-31.1822
 11930663	2	2	 8.06	146.1073	-31.3975
 11931423	2	2	11.24	146.1801	-31.7382
 11931466	2	2	 9.79	146.1171	-31.7507
 11931578	2	2	11.94	146.1790	-31.8131
 11931808	2	2	11.68	146.2052	-31.9045
 11932004	2	2	12.55	146.2223	-31.9744
 11932387	2	2	11.15	146.1677	-32.1345
 11932743	2	2	11.94	146.1005	-32.3024
 11971161	2	2	12.75	146.3611	-31.4362
 11971318	2	2	11.78	146.2833	-31.2210
 11971370	2	2	 9.32	146.2449	-31.1384
 11971394	2	2	11.34	146.3195	-31.1109
 11971580	2	2	12.06	146.3076	-30.8804
 11971593	2	2	10.10	146.2532	-30.8526
 11973207	2	2	10.60	146.4628	-31.0013
 12012992	2	2	12.58	146.5819	-30.9257
 13348059	1	1	13.14	131.6447	-10.3924
 13348167	1	1	 8.25	131.6475	-10.2266
 13348724	1	1	14.46	131.6918	 -9.4532
 13349014	1	1	10.54	131.5796	 -9.0286
 13349647	1	1	12.15	131.5804	 -8.0270
 13390261	1	1	 5.77	131.5911	 -6.4110
 13391274	1	1	13.06	131.7572	 -7.0537
 13391636	1	1	 9.56	131.7554	 -7.6512
 13391670	1	1	10.60	131.7766	 -7.7161
 13391792	1	1	10.68	131.7034	 -7.9591
 13391990	1	1	 9.05	131.8081	 -8.3068
 13393527	1	1	 8.30	131.7780	-10.7810
 13394026	1	1	 8.56	131.8039	-11.5485
 13394574	1	1	10.42	131.9300	-11.5340
 13395175	1	1	10.31	131.9252	-10.6491
 13396155	1	1	10.41	131.8520	 -9.0229
 13396675	1	1	10.17	131.9050	 -8.1031
 13426907	1	1	 9.89	131.8761	 -7.1064
 13428927	1	1	 9.24	132.0182	 -6.4213
 13429083	1	1	 5.09	132.0204	 -6.5590
 13429328	1	1	10.04	132.0520	 -6.7427
 13431303	1	1	 8.25	131.9524	 -8.3650
 13434941	1	1	10.40	131.9726	-11.0000
 13436359	1	1	12.43	132.0836	-11.7456
 13438597	1	1	10.12	132.1288	-10.3000
 13439479	1	1	 9.59	132.1608	 -9.6918
 13441134	1	1	10.17	132.0976	 -8.5444
 13441903	1	1	 7.88	132.0633	 -7.9725
 13442159	1	1	11.30	132.0837	 -7.7945
 13475774	1	1	 9.83	132.1988	 -7.2607
 13476430	1	1	10.06	132.2056	 -8.3843
 13476696	1	1	 9.34	132.2979	 -8.8228
 13478069	1	1	10.15	132.2469	-10.9892
 13478296	1	1	10.47	132.3015	-11.3259
 13478649	1	1	11.81	132.1975	-11.8473
 13480756	1	1	 6.62	132.4188	 -8.6384
 13480872	1	1	 9.50	132.3296	 -8.4372
 13481208	1	1	14.45	132.3181	 -7.8252
 13533779	1	1	 8.17	132.3188	 -7.1057
 13534146	1	1	10.44	132.3050	 -6.3949
 13536686	1	1	 8.68	132.4905	 -9.7965
 13536761	1	1	 8.47	132.4783	 -9.9117
 13537066	1	1	 9.19	132.5334	-10.3780
 13537408	1	1	 9.94	132.5007	-10.8859
 13537424	1	1	12.52	132.4296	-10.9157
 13537818	1	1	 9.84	132.4439	-11.5130
 13538013	1	1	10.55	132.4851	-11.7977
 13539410	1	1	13.28	132.6445	 -9.9123
 13559657	1	1	12.81	132.5552	 -7.1871
 13560097	1	1	11.18	132.5534	 -6.4222
 13560975	1	1	 8.71	132.6983	 -7.0641
 13561396	1	1	 9.66	132.6959	 -7.8246
 13561529	1	1	 8.21	132.6947	 -8.0811
 13564724	1	1	13.44	132.8393	-10.6058
 13564995	1	1	 9.92	132.8291	-10.2065
 13565803	1	1	10.36	132.8404	 -8.9136
 13566271	1	1	11.93	132.8585	 -8.1133
 13566784	1	1	 5.51	132.8932	 -7.1773
 13621859	1	1	 9.66	132.8059	 -6.9632
 13622467	1	1	14.57	133.0001	 -6.1107
 13622828	1	1	 7.81	132.9372	 -6.7841
 13624094	1	1	 8.05	132.9135	 -8.9646
 13624179	1	1	 7.73	132.9312	 -9.1256
 13625353	1	1	 8.10	132.9592	-11.1388
 13627906	1	1	12.06	133.1297	 -8.5909
 13628038	1	1	12.91	133.1165	 -8.3407
 13628171	1	1	 9.97	133.1177	 -8.1104
 13628896	1	1	 9.61	133.0888	 -6.9110
 13628994	1	1	12.84	133.1503	 -6.7403
 13670341	1	1	 8.42	133.0865	 -6.3124
 13671038	1	1	 9.28	133.2208	 -6.9218
 13674284	1	1	 5.24	133.3723	-11.3917
 13675348	1	1	10.80	133.3628	 -9.6558
 13707896	1	1	12.45	133.3792	 -6.1096
 13708040	1	1	 8.12	133.4909	 -5.9201
 13708886	1	1	 9.23	133.4960	 -7.5176
 13709129	1	1	 9.57	133.4540	 -7.9696
 13709304	1	1	 9.76	133.4755	 -8.2845
 13709935	1	1	13.27	133.4584	 -9.4166
 13710438	1	1	11.80	133.4889	-10.3062
 13710643	1	1	 8.69	133.4694	-10.6712
 13711062	1	1	14.11	133.5152	-11.3206
 13712524	1	1	10.02	133.5200	-10.0768
 13713270	1	1	 6.95	133.5617	 -8.7609
 13713626	1	1	13.64	133.5561	 -8.0874
 13737423	1	1	10.74	133.7552	 -8.3173
 13737683	1	1	 9.55	133.6592	 -8.7889
 13738984	1	1	 9.56	133.7094	-11.0377
 13739185	1	1	 4.59	133.6593	-11.3774
 13739860	1	1	 6.69	133.8211	-11.3718
 13741670	1	1	 6.40	133.8734	 -7.9712
 13741671	1	1	 6.57	133.8735	 -7.9700
 13742287	1	1	11.12	133.8824	 -6.7276
 13815776	1	1	 9.31	133.9834	 -8.0561
 13818188	1	1	10.57	134.0490	-11.5047
 13818381	1	1	 8.02	134.0196	-11.1538
 13819169	1	1	10.12	134.1025	 -9.7659
 13820152	1	1	 8.54	134.1168	 -7.9542
 13821163	1	1	10.31	134.2135	 -5.9325
 13821565	1	1	 9.92	134.2042	 -6.8202
 13821654	1	1	10.13	134.2017	 -7.0270
 13831419	1	1	10.83	134.1885	 -9.5995
 13831582	1	1	 9.02	134.1328	 -9.9277
 13831748	1	1	12.85	134.2319	-10.2338
 13831795	1	1	 8.18	134.1905	-10.3351
 13832190	1	1	 8.62	134.1965	-11.1081
 13833841	1	1	10.74	134.3348	 -9.8062
 13834029	1	1	 8.84	134.3191	 -9.4639
 13834041	1	1	11.07	134.3108	 -9.4441
 13834047	1	1	 8.68	134.3580	 -9.4184
 13835136	1	1	 9.82	134.3643	 -7.1748
 13835784	1	1	11.65	134.3741	 -6.1219
 13836360	1	1	 7.97	134.3808	 -7.4106
 13881265	1	1	11.73	134.4101	 -9.5936
 13882148	1	1	10.70	134.4579	-11.2717
 13882436	1	1	10.32	134.4795	-11.7600
 14234389	1	3	10.59	143.9380	 -2.3803
 14234748	1	3	10.53	143.9398	 -3.6150
 14277082	1	2	10.60	143.9456	 -5.4762
 14278041	1	3	 8.95	144.1162	 -3.3077
 14278260	1	3	11.48	144.0396	 -2.5673
 14278522	1	3	 8.21	144.0053	 -1.6216
 14278716	1	3	12.84	144.1019	 -0.8578
 14279085	1	3	 8.97	144.1341	 -0.4127
 14279702	1	3	 9.79	144.2153	 -2.5546
 14280050	1	3	 8.73	144.1883	 -3.9033
 14293874	1	3	 8.21	144.3160	 -4.0890
 14294279	1	3	10.16	144.2600	 -2.6511
 14294467	1	3	10.96	144.3120	 -1.9889
 14294492	1	3	 8.66	144.2910	 -1.9180
 14294594	1	3	 9.28	144.2489	 -1.5492
 14294848	1	3	 9.89	144.3576	 -0.5555
 14295042	1	3	10.31	144.4690	 -0.1215
 14295046	1	3	11.96	144.4225	 -0.1380
 14295051	1	3	10.67	144.4181	 -0.1572
 14295092	1	3	 7.75	144.4771	 -0.3197
 14295476	1	3	12.16	144.4603	 -1.8787
 14295684	1	3	10.32	144.3901	 -2.6053
 14295712	1	3	 9.15	144.4836	 -2.7657
 14295825	1	3	 5.64	144.4414	 -3.1707
 14296005	1	3	11.48	144.4653	 -3.8132
 14296096	1	3	 9.05	144.4222	 -4.0963
 14296484	1	2	10.75	144.4173	 -5.4238
 14296550	1	2	10.74	144.3692	 -5.6495
 14296833	1	2	 9.04	144.5781	 -5.3093
 14297146	1	3	10.74	144.5941	 -4.2295
 14297210	1	3	 9.13	144.5975	 -4.0616
 14297894	1	3	12.91	144.5156	 -1.7067
 14297976	1	3	 8.17	144.5511	 -1.4757
 14307966	1	3	 9.80	144.5119	 -1.1171
 14307980	1	3	11.20	144.5561	 -1.0746
 14308432	1	3	12.01	144.6797	 -0.5023
 14308858	1	3	14.31	144.6777	 -2.1658
 14309060	1	3	 7.54	144.6172	 -2.9280
 14309068	1	3	15.35	144.6395	 -2.9481
 14309333	1	3	11.47	144.6972	 -3.8774
 17464704	2	2	13.52	135.2996	-32.9395
 17543448	2	2	15.05	135.3056	-31.4208
 17547944	2	2	13.62	135.3743	-31.3315
 17548540	2	2	11.88	135.4362	-31.7352
 17550022	2	2	15.36	135.4401	-32.6524
 17551097	2	2	12.78	135.3744	-33.2543
 17629472	2	2	12.00	135.5691	-32.0398
 17630004	2	2	14.19	135.5780	-31.6806
 17631371	2	2	13.22	135.5310	-30.7703
 17632224	2	2	15.02	135.5118	-30.1834
 17677813	2	2	14.37	135.7121	-30.1359
 17678182	2	2	15.00	135.7125	-30.3685
 17679148	2	2	13.80	135.6010	-31.0005
 17682482	2	2	12.96	135.7015	-32.9517
 17760499	2	2	14.70	135.8091	-31.3341
 17762855	2	2	14.80	135.9999	-30.1048
 17762978	2	2	15.23	135.9239	-30.1874
 17763136	2	2	 8.57	135.9610	-30.2945
 17841340	2	2	14.77	135.9405	-31.6009
 17841822	2	2	 8.09	136.0019	-31.9111
 17842771	2	2	13.69	135.9523	-32.4529
 17842884	2	2	14.80	136.0080	-32.5098
 17843601	2	2	 8.49	135.9229	-32.9119
 17843785	2	2	13.74	136.0120	-33.0252
 17846088	2	2	 8.47	135.8998	-34.2455
 17887814	2	2	12.91	136.0493	-33.3068
 17889301	2	2	 5.02	136.1229	-32.4484
 17890766	2	2	14.54	136.1084	-31.5791
 17894659	2	2	13.24	136.2495	-30.7868
 17895035	2	2	13.13	136.2924	-31.0181
 17895240	2	2	12.57	136.2547	-31.1363
 18003873	2	2	15.21	136.1849	-33.0984
 18003905	2	2	14.80	136.2632	-33.1157
 18004133	2	2	15.06	136.2836	-33.2418
 18004570	2	2	13.85	136.2050	-33.4657
 18011473	2	2	12.55	136.3357	-34.8911
 18071918	2	2	15.22	136.3409	-32.1613
 18075983	2	2	 8.13	136.4597	-30.2800
 18076032	2	2	14.55	136.5000	-30.3147
 18080401	2	2	14.26	136.5671	-32.8733
 18080935	2	2	14.37	136.5178	-33.1677
 18081241	2	2	13.58	136.4402	-33.3297
 18081902	2	2	13.93	136.5222	-33.6620
 18143643	2	2	15.04	136.6758	-35.8060
 18148055	2	2	 7.69	136.6829	-33.5686
 18148905	2	2	13.27	136.6181	-33.1014
 18149262	2	2	14.56	136.7006	-32.9003
 18213529	2	2	13.77	136.6630	-30.1344
 18215715	2	2	14.50	136.7333	-31.1532
 18219380	2	2	13.64	136.8188	-33.3281
 18281615	2	2	 8.07	136.7585	-35.1196
 18282445	2	2	11.30	136.8195	-35.5498
 18287207	2	2	 8.45	136.9074	-33.9780
 18290164	2	2	14.57	136.8753	-32.3723
 18290325	2	2	 8.19	136.9417	-32.2750
 18343076	2	2	13.46	137.1016	-30.0426
 18344006	2	2	13.88	137.0997	-30.6805
 18345124	2	2	14.43	137.1108	-31.3872
 18346688	2	2	13.67	137.0361	-32.3066
 18347515	2	2	14.38	137.1185	-32.7805
 18347591	2	2	14.66	137.0636	-32.8198
 18348254	2	2	14.09	137.0241	-33.1784
 18424914	2	2	 8.09	137.2051	-35.7388
 18428158	2	2	 8.82	137.2187	-34.8440
 18436103	2	2	13.56	137.2745	-32.6472
 18440779	2	2	13.71	137.1431	-31.4746
 18442433	2	2	14.84	137.2426	-30.9078
 18519791	2	2	15.18	137.3629	-30.5437
 18519910	2	2	13.11	137.3169	-30.6144
 18520493	2	2	 8.12	137.3025	-30.9677
 18524568	2	2	 8.32	137.3144	-33.3564
 18552266	2	2	14.72	137.4281	-33.0315
 18554507	2	2	13.65	137.4198	-31.7396
 18556351	2	2	12.10	137.4520	-30.5583
 18556391	2	2	14.18	137.5079	-30.5374
 18556657	2	2	 5.49	137.4851	-30.3656
 18557271	2	2	14.32	137.4929	-29.9148
 18559655	2	2	12.56	137.6790	-31.4330
 18648146	2	2	15.08	137.5954	-31.9661
 18652616	2	2	 8.32	137.6367	-34.4162
 18658256	2	2	 8.55	137.7702	-34.7247
 18701004	2	2	12.68	137.7291	-30.9218
 18703079	2	2	13.66	137.8609	-30.3360
 18704011	2	2	12.62	137.8882	-31.0017
 18704894	2	2	13.29	137.9057	-31.6006
 18706419	2	2	13.20	137.9158	-32.5588
 18784469	2	2	14.30	137.9219	-32.8279
 18785119	2	2	14.39	137.9685	-33.2123
 18785334	2	2	14.68	137.8541	-33.3376
 18795163	2	2	12.60	138.0164	-33.4058
 18880141	2	2	13.26	138.1072	-32.3965
 18880541	2	2	13.93	138.0049	-32.1478
 18881489	2	2	14.02	138.0160	-31.5912
 18881614	2	2	13.59	138.0141	-31.5187
 18883343	2	2	13.73	138.0436	-30.3801
 18883976	2	2	 8.11	138.0614	-29.9237
 18886033	2	2	13.17	138.2341	-30.9329
 18887757	2	2	 8.03	138.1577	-31.5292
 18888169	2	2	15.26	138.2287	-31.6790
 18890090	2	2	14.91	138.1251	-32.3364
 18891448	2	2	13.03	138.1830	-32.7841
 18894089	2	2	13.80	138.2175	-33.5960
 18894153	2	2	 8.21	138.1610	-33.6238
 18928386	2	2	14.09	138.2583	-33.4796
 18928489	2	2	14.48	138.3161	-33.4237
 18930259	2	2	 8.09	138.3025	-32.3140
 18931072	2	2	11.74	138.2776	-31.7834
 19015988	2	2	13.47	138.4251	-30.4831
 19017471	2	2	13.66	138.5027	-31.4743
 19017809	2	2	12.65	138.4094	-31.6701
 19019328	2	2	14.94	138.5109	-32.6263
 19019348	2	2	14.52	138.5013	-32.6363
 19019733	2	2	13.40	138.4099	-32.8520
 19020067	2	2	13.64	138.5156	-33.0474
 19021595	2	2	 9.15	138.4297	-33.9270
 19088397	2	2	13.02	138.6759	-31.5661
 19088521	2	2	14.90	138.6725	-31.4787
 19089096	2	2	12.41	138.6302	-31.1041
 19143133	2	2	 4.63	138.6886	-30.1600
 19148344	2	2	 5.72	138.6986	-33.6824
 19149687	2	2	 8.26	138.7455	-34.4631
 19199800	2	2	14.60	138.9385	-31.6881
 19202504	2	2	14.87	139.0836	-30.1191
 19204778	2	2	10.81	138.9897	-31.7708
 19264252	2	2	14.15	138.9825	-32.5613
 19267493	2	2	12.40	139.0293	-34.5233
 19271382	2	2	11.63	139.1789	-35.2245
 19349317	2	2	14.57	139.1946	-33.4488
 19351578	2	2	14.79	139.1721	-31.9501
 19353350	2	2	 9.33	139.1234	-30.6669
 19355257	2	2	14.33	139.3287	-30.6271
 19355548	2	2	14.41	139.3468	-30.8505
 19355565	2	2	15.32	139.3007	-30.8638
 19356016	2	2	14.55	139.3474	-31.2024
 19358740	2	2	14.41	139.3704	-33.0545
 19359304	2	2	13.76	139.2596	-33.3716
 19435026	2	2	12.87	139.2536	-34.7481
 19436551	2	2	11.71	139.2716	-35.5872
 19438266	2	2	 8.39	139.4736	-35.3613
 19442879	2	2	14.35	139.4131	-32.5822
 19444162	2	2	15.12	139.4551	-31.7223
 19487613	2	2	12.79	139.4453	-31.2238
 19488306	2	2	15.07	139.4037	-30.7406
 19488311	2	2	15.25	139.4043	-30.7366
 19488948	2	2	15.05	139.4003	-30.2604
 19489269	2	2	14.09	139.4719	-30.0273
 19489897	2	2	 8.85	139.5936	-30.2848
 19491156	2	2	14.35	139.5214	-31.1794
 19491373	2	2	 8.38	139.6101	-31.3454
 19491489	2	2	 9.78	139.6349	-31.4325
 19492547	2	2	15.01	139.5377	-32.1641
 19493001	2	2	13.44	139.6292	-32.4822
 19493614	2	2	13.85	139.6206	-32.9006
 19493810	2	2	 4.86	139.5607	-33.0275
 19494877	2	2	 8.01	139.5500	-33.7209
 19545682	2	2	 4.93	139.6818	-34.0959
 19546760	2	2	13.48	139.7958	-33.4239
 19546886	2	2	14.56	139.6729	-33.3529
 19549421	2	2	14.13	139.6654	-31.6412
 19550068	2	2	14.03	139.6664	-31.2018
 19550826	2	2	14.68	139.7050	-30.6310
 19609833	2	2	13.46	139.8787	-30.4370
 19611290	2	2	14.32	139.8999	-31.5036
 19612326	2	2	 8.10	139.8293	-32.2217
 19614153	2	2	13.69	139.7976	-33.4216
 19619324	2	2	 6.16	139.9888	-35.4978
 19677378	2	2	 5.82	139.9535	-33.6443
 19679777	2	2	13.29	140.0750	-32.0131
 19685195	2	2	15.45	140.1274	-31.9963
 19686027	2	2	14.65	140.0945	-32.5752
 19686269	2	2	13.58	140.1878	-32.7572
 19747655	2	2	14.75	140.1190	-33.3117
 19748881	2	2	10.33	140.0887	-34.1399
 19753375	2	2	 8.04	140.2605	-35.0516
 19755483	2	2	 8.64	140.2382	-33.6532
 19756548	2	2	12.63	140.2620	-32.9240
 19757483	2	2	 8.54	140.2921	-32.2803
 19757765	2	2	14.90	140.2321	-32.0749
 19823431	2	2	14.85	140.2658	-31.6179
 19824341	2	2	13.41	140.3242	-30.8670
 19826549	2	2	 7.65	140.3584	-30.8061
 19828769	2	2	14.09	140.4299	-32.5439
 19909038	2	2	13.27	140.6795	-30.3794
 19909684	2	2	13.26	140.7593	-30.9104
 19910688	2	2	 8.71	140.7149	-31.6942
 19910939	2	2	12.14	140.7158	-31.8877
 19911846	2	2	 8.02	140.6408	-32.6113
 19912388	2	2	14.61	140.6846	-33.0438
 19913469	2	2	14.03	140.6731	-33.8385
 19974817	1	1	 8.13	136.7602	-11.4700
 19975104	1	1	10.76	136.7323	-10.9504
 19976193	1	1	 7.80	136.6873	 -8.8057
 19977171	1	1	10.26	136.7807	 -6.6453
 20037193	1	1	 8.37	136.8543	 -6.0032
 20037267	1	1	10.23	136.8672	 -6.1719
 20037378	1	1	11.36	136.8990	 -6.3959
 20037598	1	1	14.26	136.8603	 -6.9099
 20037720	1	1	 9.86	136.8903	 -7.1840
 20039669	1	1	11.89	136.8240	-10.9497
 20039774	1	1	10.06	136.8410	-11.1661
 20040556	1	1	 9.38	136.9578	-11.3506
 20041044	1	1	 5.95	136.9353	-10.4920
 20041676	1	1	10.05	136.9759	 -9.3494
 20042244	1	1	10.47	137.0334	 -8.1326
 20042408	1	1	 7.01	136.9917	 -7.8050
 20063861	1	1	 8.89	137.1213	 -8.8988
 20065604	1	1	 8.28	137.2863	-11.5722
 20066082	1	1	 6.55	137.2055	-10.7581
 20066291	1	1	 9.72	137.2839	-10.3595
 20066863	1	1	 7.48	137.1669	 -9.3839
 20067269	1	1	 5.63	137.1756	 -8.5896
 20067274	1	1	10.46	137.2817	 -8.5790
 20068107	1	1	 8.54	137.2618	 -6.8657
 20068799	1	1	10.66	137.3248	 -6.4033
 20086712	1	1	 7.97	137.4010	 -8.6273
 20086799	1	1	 4.58	137.3981	 -8.7877
 20087273	1	1	 9.00	137.3032	 -9.7048
 20087669	1	1	 8.36	137.3168	-10.3134
 20087884	1	1	 9.32	137.3816	-10.6523
 20088897	1	1	11.97	137.4839	-11.4390
 20090306	1	1	10.02	137.4890	 -8.7682
 20090407	1	1	 8.09	137.4766	 -8.5701
 20090469	1	1	10.13	137.5159	 -8.4281
 20090519	1	1	12.10	137.4909	 -8.3219
 20090626	1	1	 8.61	137.4632	 -8.0935
 20090667	1	1	13.00	137.4822	 -8.0207
 20090694	1	1	12.32	137.4765	 -7.9679
 20090928	1	1	12.83	137.5009	 -7.5025
 20091013	1	1	10.59	137.4369	 -7.2917
 20091161	1	1	15.64	137.4896	 -6.9718
 21811367	2	3	 8.59	146.5408	-28.5730
 21812308	2	3	 6.62	146.5899	-27.2765
 21812509	2	3	 9.10	146.5930	-26.9559
 21812699	2	3	11.23	146.5207	-26.6819
 21812721	2	3	10.30	146.4780	-26.6509
 21813917	2	3	11.98	146.5909	-24.9880
 21814257	2	3	 8.19	146.4933	-24.4203
 21814587	2	3	 9.58	146.6896	-23.9345
 21814763	2	3	 9.51	146.7140	-24.2812
 21815643	2	3	 7.94	146.6178	-25.6722
 21816586	2	3	 9.39	146.6149	-27.0873
 21816597	2	3	 9.90	146.6519	-27.1030
 21817439	2	3	10.24	146.6488	-28.3092
 21818238	2	3	11.01	146.7320	-29.3046
 21818359	2	3	 8.32	146.6787	-29.4786
 21834674	2	3	 8.93	146.7876	-29.7992
 21835438	2	3	14.12	146.8345	-28.7635
 21838874	2	3	 9.91	146.9291	-24.1686
 21840773	2	3	 8.33	146.9124	-27.1010
 21841099	2	3	 8.03	146.9615	-27.5985
 21841664	2	3	 6.76	146.9174	-28.3798
 21841847	2	3	 9.98	146.9955	-28.6122
 21889503	2	3	10.46	146.8941	-28.8886
 21890891	2	3	12.52	147.0834	-29.1251
 21891379	2	3	10.49	147.0606	-28.4358
 21891703	2	3	 8.05	147.0048	-27.9768
 21891771	2	3	 8.03	147.0574	-27.8864
 21895899	2	3	 6.18	147.1775	-26.4142
 21896101	2	3	10.19	147.1718	-26.7357
 21896454	2	3	 9.96	147.2082	-27.2429
 21941046	2	3	14.34	147.1924	-28.0165
 21941526	2	3	 8.05	147.1455	-28.7290
 21948179	2	3	 9.42	147.3088	-25.8714
 21948340	2	3	 9.73	147.3099	-25.7481
 21948907	2	3	 9.17	147.2902	-25.3555
 21950379	2	3	 9.67	147.3120	-24.2697
 21951524	2	3	 9.18	147.5267	-24.5798
 21953422	2	3	 9.34	147.5250	-26.1619
 21953971	2	3	10.10	147.4429	-26.6207
 22009405	2	3	12.46	147.4515	-26.9368
 22009977	2	3	 9.84	147.5171	-27.7803
 22014428	2	3	13.75	147.6484	-25.6773
 22014436	2	3	13.93	147.5949	-25.6625
 22014950	2	3	10.25	147.5832	-24.8186
 22015065	2	3	 8.91	147.6029	-24.6289
 22020255	2	3	 8.69	147.8186	-25.9352
 22020278	2	3	 8.09	147.8750	-25.8865
 22021271	2	3	10.02	147.8190	-24.1814
 22021791	2	3	 9.56	147.9936	-24.6253
 22021999	2	3	12.23	148.0207	-24.9435
 22081770	2	3	 8.05	148.2875	-24.4118
 22120325	2	3	10.48	148.3387	-24.5059
 22120766	2	3	10.19	148.4883	-24.1475
 22537451	3	2	11.24	107.7382	-40.5731
 22537730	3	2	 9.61	107.8007	-40.8529
 22538139	3	2	 7.45	107.6651	-41.2651
 22600633	3	2	 5.33	108.0657	-40.4989
 22602342	3	2	12.69	108.1406	-41.5900
 22602468	3	2	 8.72	108.1814	-41.4717
 22603574	3	2	 8.15	108.1472	-40.3457
 22646278	3	2	 9.29	108.3293	-40.0803
 22727236	3	2	 9.90	108.5229	-40.7922
 22766740	3	2	12.29	108.6762	-40.1607
 22767184	3	2	 8.86	108.5731	-40.5425
 22769085	3	2	 8.59	108.8403	-41.5983
 22769302	3	2	 6.09	108.7382	-41.4264
 22769856	3	2	15.51	108.7565	-40.9367
 22770890	3	2	13.32	108.8224	-40.0832
 22869367	3	2	 8.78	108.9274	-39.7070
 22869865	3	2	10.00	108.8846	-40.1551
 22870872	3	2	 8.43	108.9835	-41.0289
 22932956	3	2	10.08	108.9099	-41.8061
 22933218	3	2	 9.22	109.0719	-41.8178
 22934220	3	2	 8.10	109.0669	-40.9310
 22970702	3	2	10.99	109.1760	-41.3021
 22970720	3	2	13.62	109.1800	-41.3158
 22972044	3	2	 9.68	109.4075	-41.4306
 22972926	3	2	 6.94	109.3254	-40.6559
 22973973	3	2	10.08	109.4081	-39.8102
 23045120	3	2	 9.79	109.5314	-39.2618
 23080347	3	2	 9.78	109.4934	-41.1136
 23084451	3	2	 8.98	109.7084	-41.4816
 23088523	3	2	 5.26	109.6396	-39.2103
 23162505	3	2	11.02	109.8524	-38.7675
 23164311	3	2	 8.26	109.8207	-40.1072
 23165672	3	2	10.31	109.8671	-41.2259
 24435416	2	2	12.18	140.7980	-35.3871
