#
# Full target list for orbit 27, sector 10
# Created Tue Mar 26 13:46:54 EDT 2019 
# Concatenation of GI astero exo bright DDT ppas lists
#
# TICID	      Camera   CCD	Tmag	   RA		  Dec
 55298071	4	3	10.13	 77.0899	-62.4925
 55298271	4	3	 8.18	 76.8636	-62.7502
 55298910	4	3	 3.11	 76.8919	-63.4000
 55300451	4	4	 8.76	 76.9128	-64.5418
 55364592	4	4	10.66	 76.9866	-65.8358
 55366165	4	4	11.35	 77.3315	-64.7897
 55366186	4	4	10.98	 77.2089	-64.7631
 55366213	4	4	11.94	 77.0958	-64.7425
 55367245	4	3	10.01	 77.2246	-63.2210
 55367248	4	3	11.26	 77.1031	-63.2147
 55367332	4	3	12.05	 77.3296	-63.0374
 55367591	4	3	12.05	 77.2862	-62.5176
 55367907	4	3	10.57	 77.2963	-61.8260
 55368457	4	3	11.07	 77.1860	-60.3754
 55368519	4	3	 9.23	 77.2432	-60.1764
 55368621	4	3	11.62	 77.4450	-60.0017
 55368744	4	3	11.65	 77.4304	-60.3661
 55368763	4	3	10.16	 77.3910	-60.4363
 55369125	4	3	11.45	 77.4108	-61.3726
 55369263	4	3	 9.31	 77.5263	-61.7345
 55369410	4	3	10.14	 77.4143	-62.1030
 55369456	4	3	 9.77	 77.5012	-62.2272
 55369613	4	3	 8.70	 77.3710	-62.5640
 55369779	4	3	10.67	 77.3486	-62.9561
 55383589	4	3	10.29	 77.4229	-63.4220
 55384518	4	4	12.25	 77.4026	-64.8042
 55384576	4	4	11.89	 77.5179	-64.8730
 55384838	4	4	 8.23	 77.3320	-65.1289
 55385093	4	4	11.16	 77.5637	-65.3399
 55385205	4	4	10.27	 77.5073	-65.4148
 55386919	4	4	10.95	 77.8127	-65.3183
 55388535	4	3	 9.78	 77.6637	-63.3734
 55389263	4	3	10.82	 77.8013	-61.9467
 55398886	4	4	 8.50	 70.4377	-65.9078
 55398925	4	4	11.38	 70.4859	-65.8187
 55398952	4	4	 9.86	 70.3931	-65.7815
 55399276	4	4	10.71	 70.3970	-65.0933
 55399286	4	4	 8.53	 70.3661	-65.0640
 55399441	4	4	13.62	 70.5328	-64.6559
 55399514	4	4	 9.10	 70.3284	-64.4729
 55399549	4	4	10.35	 70.4002	-64.4005
 55401356	4	3	10.21	 70.3700	-61.5734
 55401458	4	3	11.56	 70.4000	-61.3166
 55401488	4	3	 8.47	 70.4358	-61.2191
 55401489	4	3	 8.37	 70.4386	-61.2177
 55401857	4	3	11.21	 77.8693	-61.1008
 55401965	4	3	10.55	 78.0360	-61.4248
 55401985	4	3	 9.14	 77.8787	-61.4843
 55402208	4	3	 7.98	 78.0422	-62.0398
 55402324	4	3	11.33	 77.8950	-62.2903
 55402580	4	3	 8.15	 77.8438	-62.8175
 55404385	4	4	 6.62	 78.0132	-65.1754
 55450286	4	3	 9.85	 70.3529	-60.0251
 55450673	4	3	10.84	 70.6211	-60.9595
 55450888	4	3	 8.13	 70.5834	-61.6194
 55451697	4	4	 9.92	 70.7188	-62.6512
 55451820	4	4	 9.60	 70.6533	-62.9604
 55451838	4	4	 9.87	 70.6680	-62.9963
 55451914	4	4	10.69	 70.7634	-63.2091
 55451918	4	4	 7.63	 70.5879	-63.2154
 55452078	4	4	10.33	 70.6844	-63.7045
 55452381	4	4	10.30	 70.5679	-64.6015
 55452495	4	4	 9.95	 70.6703	-64.8852
 55452503	4	4	 9.42	 70.6350	-64.9046
 55452563	4	4	 9.75	 70.6724	-65.0423
 55452577	4	4	 9.57	 70.6855	-65.0722
 55452918	4	4	11.12	 70.5432	-65.7658
 55452935	4	4	 9.88	 70.5613	-65.7975
 55453219	4	4	 8.83	 70.9957	-65.5041
 55453391	4	4	13.54	 70.9487	-65.1496
 55453446	4	4	10.52	 70.9642	-65.0525
 55453775	4	4	11.70	 70.8637	-64.2010
 55454149	4	4	 9.12	 70.8525	-63.1628
 55455221	4	3	 9.78	 70.7872	-60.8817
 55476838	4	3	11.01	 71.0984	-60.5820
 55476866	4	3	11.14	 71.0513	-60.6598
 55477093	4	3	10.83	 71.1521	-61.3157
 55478023	4	4	 5.38	 71.2411	-63.2296
 55478102	4	4	11.81	 71.1642	-63.4237
 55478222	4	4	 8.00	 71.2128	-63.7797
 55479529	4	4	14.40	 71.2931	-65.4090
 55479578	4	4	10.51	 71.3227	-65.3149
 55480220	4	4	 9.06	 71.3345	-63.6882
 55480392	4	4	10.57	 71.4681	-63.1657
 55481208	4	3	 9.61	 71.3832	-61.1235
 55481273	4	3	13.63	 71.3017	-60.9017
 55497082	4	3	 8.19	 71.5509	-60.0176
 55497281	4	3	 7.19	 71.7183	-60.6028
 55497576	4	3	11.16	 71.6149	-61.5180
 55498515	4	4	11.48	 71.6477	-63.9565
 55498632	4	4	12.00	 71.7142	-64.2183
 55498904	4	4	11.33	 71.7455	-64.9088
 55499190	4	4	 9.34	 71.6492	-65.4462
 55499665	4	4	10.02	 71.9652	-65.5791
 55499776	4	4	11.15	 71.7690	-65.3762
 55499867	4	4	13.36	 71.9312	-65.1785
 55499945	4	4	10.08	 71.7725	-65.0263
 55501140	4	3	11.74	 71.8492	-61.9802
 55501264	4	3	10.95	 71.8971	-61.6071
 55501315	4	3	 6.82	 71.8411	-61.4762
 55501614	4	3	11.53	 71.9751	-60.5897
 55501642	4	3	10.77	 71.8901	-60.5024
 55501732	4	3	10.51	 71.9814	-60.2561
 55501818	4	3	 9.11	 71.8576	-60.0032
 55501960	4	3	 5.66	 72.1959	-60.2589
 55522986	4	3	10.01	 72.0957	-60.9648
 55523180	4	3	 9.62	 72.2065	-61.4014
 55523283	4	3	11.48	 72.0205	-61.6811
 55523322	4	3	10.95	 72.1998	-61.7668
 55523390	4	3	11.28	 72.0791	-61.9823
 55523840	4	4	11.31	 72.0920	-63.1727
 55523992	4	4	11.32	 72.1241	-63.5578
 55524055	4	4	11.71	 72.0536	-63.6954
 55524128	4	4	12.51	 72.1893	-63.8618
 55524363	4	4	10.61	 72.2148	-64.3638
 55525243	4	3	10.60	 72.6559	-59.9322
 55525364	4	3	 9.62	 72.5595	-60.2602
 55525518	4	3	13.88	 72.7019	-60.7923
 55525572	4	3	 9.82	 72.6941	-60.9055
 55525781	4	3	 9.11	 72.6709	-61.5222
 55526024	4	3	 8.39	 72.5000	-62.2358
 55526602	4	4	 9.87	 72.5196	-63.7690
 55527074	4	4	10.66	 72.6272	-64.7245
 55527187	4	4	11.19	 72.6655	-64.9432
 55527279	4	4	 9.59	 72.5263	-65.0808
 55527661	4	4	 8.70	 72.4913	-65.6195
 55528079	4	4	11.14	 72.8913	-65.7868
 55555122	4	4	12.96	 72.9547	-65.5384
 55555531	4	4	10.12	 72.9525	-64.8767
 55556032	4	4	10.24	 72.8454	-63.8725
 55556127	4	4	13.16	 72.8728	-63.6701
 55556721	4	3	10.97	 72.8004	-62.2112
 55556732	4	3	 9.90	 72.8921	-62.1805
 55556797	4	3	11.39	 72.8007	-62.0313
 55557529	4	3	11.53	 72.9091	-59.9906
 55557836	4	3	 9.07	 73.1245	-60.7508
 55558113	4	3	 8.64	 73.0976	-61.5401
 55559067	4	4	 8.54	 73.0625	-63.9416
 55559079	4	4	13.14	 72.9816	-63.9745
 55559135	4	4	10.06	 73.1914	-64.1017
 55559618	4	4	10.73	 73.1382	-64.9288
 55601455	4	4	11.33	 73.4189	-65.7939
 55602046	4	4	10.81	 73.4275	-65.0491
 55602183	4	4	10.84	 73.2757	-64.8214
 55602559	4	4	 9.65	 73.4141	-64.1550
 55602730	4	4	11.68	 73.4011	-63.8084
 55603284	4	3	11.24	 73.4467	-62.5037
 55603433	4	3	12.53	 73.3462	-62.0864
 55603841	4	3	 9.02	 73.2586	-61.0369
 55603918	4	3	 8.67	 73.2919	-60.8294
 55604005	4	3	10.31	 73.3530	-60.5754
 55604222	4	3	10.02	 73.3037	-60.0557
 55604328	4	3	10.23	 73.6651	-60.1170
 55604374	4	3	11.79	 73.6575	-60.2345
 55604400	4	3	10.59	 73.6888	-60.3176
 55604441	4	3	 8.40	 73.6271	-60.4143
 55604793	4	3	10.02	 73.5230	-61.3201
 55605718	4	4	 9.85	 73.6562	-63.6232
 55605752	4	4	15.67	 73.4888	-63.7045
 55605828	4	4	 9.24	 73.5624	-63.8377
 55606169	4	4	10.62	 73.6893	-64.4572
 55606252	4	4	10.30	 73.6546	-64.6128
 55606568	4	4	 9.99	 73.4526	-65.0690
 55647857	4	4	 9.18	 73.5647	-65.3987
 55649312	4	4	 9.87	 73.7578	-64.9617
 55649465	4	4	 9.83	 73.8564	-64.7325
 55649865	4	4	11.81	 73.8867	-64.0810
 55649929	4	4	 7.80	 73.7934	-63.9589
 55650590	4	3	12.47	 73.7372	-62.5224
 55650682	4	3	11.62	 73.7834	-62.3110
 55650793	4	3	11.66	 73.7898	-62.0092
 55650810	4	3	12.01	 73.8555	-61.9716
 55651278	4	3	12.48	 73.9000	-60.8618
 55651285	4	3	13.36	 73.8014	-60.8279
 55651687	4	3	11.23	 74.0106	-60.1564
 55651773	4	3	 8.98	 74.0065	-60.3613
 55651790	4	3	 9.04	 73.9898	-60.4189
 55652005	4	3	10.38	 74.1077	-60.9855
 55652063	4	3	10.56	 74.0015	-61.1665
 55652204	4	3	11.97	 74.0330	-61.5471
 55652221	4	3	11.74	 74.0887	-61.5795
 55652594	4	3	 9.84	 74.0220	-62.5842
 55653157	4	4	11.81	 74.1588	-63.7698
 55653435	4	4	13.36	 74.0108	-64.2421
 55659311	4	4	 9.78	 74.1175	-64.4873
 55659357	4	4	 8.34	 74.0216	-64.5807
 55659358	4	4	11.25	 74.0861	-64.5819
 55660579	4	4	11.22	 74.2799	-65.8566
 55661424	4	4	 7.15	 74.2773	-65.0157
 55662879	4	3	10.12	 74.3127	-62.3599
 55662942	4	3	12.82	 74.2307	-62.1641
 55663141	4	3	10.87	 74.2330	-61.6602
 55663264	4	3	 7.85	 74.3712	-61.2874
 55663484	4	3	11.83	 74.2392	-60.6874
 55663720	4	3	12.52	 74.2118	-60.0310
 55663810	4	3	12.25	 74.5461	-60.1022
 55663915	4	3	11.93	 74.6605	-60.3805
 55664116	4	3	 8.23	 74.4822	-60.9409
 55664207	4	3	10.36	 74.6189	-61.1837
 55664730	4	3	 9.98	 74.5775	-62.5095
 55664733	4	3	10.32	 74.4466	-62.5182
 55742599	4	4	10.35	 74.4809	-65.5979
 55744694	4	4	12.02	 74.6901	-64.3518
 55745413	4	3	 8.92	 74.8901	-63.0285
 55745481	4	3	11.07	 74.7232	-62.9065
 55745883	4	3	10.17	 74.8823	-61.8844
 55745925	4	3	 9.97	 74.8424	-61.8016
 55745940	4	3	12.02	 74.6740	-61.7670
 55745962	4	3	10.58	 74.7534	-61.7139
 55745991	4	3	11.45	 74.8694	-61.6394
 55746206	4	3	 8.09	 74.7279	-61.1078
 55746237	4	3	14.10	 74.8789	-61.0209
 55746575	4	3	11.75	 74.6727	-60.1706
 55746724	4	3	15.80	 75.0330	-60.1248
 55754844	4	3	 9.85	 75.0771	-61.6758
 55755028	4	3	10.03	 75.0537	-62.1951
 55755059	4	3	 8.41	 75.0375	-62.2789
 55755223	4	3	10.94	 75.1251	-62.6377
 55755266	4	3	11.16	 74.9265	-62.7356
 55756102	4	4	11.40	 75.1283	-64.2468
 55756813	4	4	10.79	 74.9489	-65.1382
 55757032	4	4	 9.91	 75.0714	-65.3557
 55757329	4	4	11.15	 74.9388	-65.5983
 55758083	4	4	 9.88	 75.2589	-65.8433
 55758201	4	4	10.21	 75.3179	-65.7661
 55758485	4	4	 8.47	 75.3081	-65.5525
 55758788	4	4	11.40	 75.3447	-65.2662
 55758992	4	4	 9.83	 75.3134	-65.0740
 55760329	4	3	 8.48	 75.3476	-63.0775
 55760351	4	3	 9.55	 75.1536	-63.0448
 55760886	4	3	 9.44	 75.3820	-61.7939
 55761028	4	3	 9.79	 75.3721	-61.3951
 55780604	4	3	10.10	 75.2269	-60.2750
 55780793	4	3	11.92	 75.3991	-60.0378
 55780996	4	3	 9.69	 75.4849	-60.5119
 55781680	4	3	 8.65	 75.4062	-62.0892
 55783426	4	4	 8.65	 75.5955	-64.9047
 55783547	4	4	10.09	 75.5714	-65.0213
 55783641	4	4	12.15	 75.4693	-65.1218
 55783863	4	4	10.83	 75.4739	-65.3399
 55784135	4	4	 9.81	 75.4845	-65.5781
 55784451	4	4	10.21	 75.4606	-65.8203
 55784667	4	4	12.20	 75.3902	-65.9907
 55785203	4	4	11.45	 75.7163	-65.6150
 55848273	4	3	10.89	 75.8353	-63.2743
 55848818	4	3	10.93	 75.8311	-62.1982
 55848940	4	3	 9.12	 75.6640	-61.9111
 55849142	4	3	 8.24	 75.8263	-61.4153
 55849446	4	3	 9.27	 75.7339	-60.6785
 55849561	4	3	10.77	 75.8218	-60.4015
 55849733	4	3	11.10	 75.7810	-59.9665
 55849958	4	3	10.11	 75.9044	-60.3679
 55850152	4	3	10.90	 76.0653	-60.8683
 55850237	4	3	10.40	 76.0271	-61.0959
 55850719	4	3	 8.90	 76.0966	-62.2660
 55851061	4	3	10.26	 75.8865	-62.9546
 55852285	4	4	12.18	 76.0064	-64.6924
 55852584	4	4	 5.31	 75.9860	-65.0121
 57063448	2	4	 8.77	169.8568	-34.4137
 57064355	2	4	 8.23	169.8789	-32.7513
 57067503	2	4	 9.61	169.9528	-33.1074
 57067952	2	4	10.43	170.0170	-33.8264
 57127329	2	4	 7.23	170.1770	-35.7199
 57127451	2	4	 8.89	170.1844	-35.6562
 57129373	2	4	 9.67	170.1113	-34.8375
 57133300	2	4	 9.08	170.1451	-32.9440
 57134498	2	4	 9.60	170.1530	-32.3361
 57141580	2	4	11.85	170.2121	-31.2811
 57141628	2	4	 8.10	170.2010	-31.3083
 57144416	2	4	10.36	170.2730	-33.7015
 57151429	2	4	 9.79	170.3218	-34.7793
 57151431	2	4	 9.79	170.3227	-34.7805
 57151873	2	4	 7.10	170.2858	-35.5238
 57152755	2	4	10.65	170.3476	-34.8621
 57153148	2	4	 8.88	170.4716	-34.2587
 57153339	2	4	10.84	170.4184	-33.9100
 57153526	2	4	 9.35	170.3948	-33.6177
 57154304	2	4	10.15	170.3392	-32.2068
 57154379	2	4	 9.27	170.4510	-32.0953
 57154608	2	4	 9.17	170.4596	-31.6822
 57154692	2	4	 7.27	170.3979	-31.5215
 57182647	2	4	 9.85	170.5431	-34.5612
 57183663	2	4	 8.03	170.7036	-35.8696
 57184488	2	4	 8.03	170.7300	-34.6640
 57184764	2	4	 8.93	170.7129	-34.2386
 57184884	2	4	 8.59	170.6737	-34.0666
 57185607	2	4	 9.05	170.7322	-32.7767
 57185991	2	4	12.99	170.6772	-32.0981
 57186214	2	4	12.76	170.7063	-31.6785
 57186545	2	4	12.18	170.6328	-31.0748
 57186546	2	4	10.93	170.6338	-31.0737
 57186569	2	4	11.72	170.6214	-31.0302
 57207362	2	4	10.18	170.7700	-33.6771
 57207390	2	4	13.24	170.8038	-33.7252
 57207845	2	4	 9.54	170.7711	-34.5114
 57208925	2	4	 9.86	170.9411	-35.6642
 57210240	2	4	 9.84	170.9092	-33.6045
 57210760	2	4	 9.73	171.0133	-32.6584
 57211349	2	4	 8.65	170.9643	-31.6477
 57211952	2	4	 8.15	170.9109	-30.4903
 57258684	2	4	 8.93	171.1628	-31.5239
 57259375	2	4	14.94	171.1476	-32.7735
 57259750	2	4	 8.25	171.1474	-33.4079
 57260250	2	4	 7.58	171.1291	-34.2863
 57260678	2	4	 9.63	171.1340	-34.9779
 57261415	2	4	11.38	171.2121	-35.7253
 57261680	2	4	10.61	171.2191	-35.3224
 57261701	2	4	 8.97	171.1978	-35.2935
 57262262	2	4	 9.39	171.1933	-34.3735
 57262875	2	4	11.04	171.2450	-33.3976
 57263676	2	4	 7.42	171.2446	-31.9993
 57301507	2	4	11.76	171.2647	-30.9391
 57301926	2	4	10.81	171.2719	-30.0686
 57302225	2	4	 9.95	171.3878	-30.3408
 57302617	2	4	12.19	171.4449	-31.1054
 57348820	2	4	 8.10	171.5646	-32.6163
 57351992	2	4	10.50	171.7033	-33.0656
 57353625	2	4	12.88	171.6869	-35.6961
 57354341	2	4	 9.71	171.8455	-35.0439
 57354355	2	4	10.37	171.7747	-35.0254
 57368095	2	4	 8.53	171.8419	-33.6873
 57368399	2	4	10.81	171.8361	-33.4729
 57370105	2	4	12.89	171.7505	-31.9636
 57373959	2	4	 8.71	171.9830	-31.4007
 57374767	2	4	 7.34	171.9183	-32.1496
 57375305	2	4	 8.95	171.9543	-32.6436
 57378437	2	4	 8.48	171.8903	-35.2532
 57378518	2	4	 4.63	171.9945	-35.3289
 57402820	2	4	 9.84	171.9748	-35.6619
 57403045	2	4	10.62	172.1484	-35.8613
 57403493	2	4	 8.58	172.0248	-35.1990
 57404007	2	4	10.25	172.1407	-34.3489
 57404484	2	4	 9.25	172.1218	-33.5821
 57404590	2	4	 9.54	172.0227	-33.4115
 57405206	2	4	10.55	172.0789	-32.3053
 57405452	2	4	 7.39	172.1235	-31.8570
 57406776	2	4	 9.62	172.2223	-30.4455
 57407382	2	4	 8.88	172.2311	-31.6662
 57448074	2	4	11.95	172.3561	-35.0949
 57448986	2	4	 9.79	172.3519	-34.3805
 57450117	2	4	 8.85	172.3180	-33.4282
 57450390	2	4	 8.10	172.3612	-33.1769
 57452294	2	4	10.59	172.3924	-31.5586
 57452297	2	4	 9.83	172.3931	-31.5577
 57453390	2	4	 9.47	172.3821	-30.5140
 57454751	2	4	10.71	172.5264	-30.7126
 57456588	2	4	 8.65	172.5432	-32.4162
 57466434	2	4	 9.06	172.6371	-35.4390
 57467036	2	4	 8.68	172.5751	-34.5002
 57469249	2	4	10.65	172.6139	-30.5624
 57469318	2	4	 8.14	172.6313	-30.4370
 57469506	2	4	11.59	172.6757	-30.0605
 57470055	2	4	11.08	172.7600	-30.8377
 57511202	2	4	10.52	172.8109	-33.9178
 57511429	2	4	10.53	172.8304	-34.2873
 57511458	2	4	 8.35	172.8533	-34.3369
 57511832	2	4	10.41	172.8506	-34.9584
 57512189	2	4	 9.95	172.7163	-35.4713
 57512251	2	4	 8.24	172.7284	-35.5431
 57513388	2	4	 9.16	172.9798	-34.6077
 57513654	2	4	 9.59	172.8796	-34.1646
 57514258	2	4	 8.32	172.8988	-33.1145
 57514586	2	4	11.62	172.8941	-32.5407
 57515629	2	4	11.14	172.9722	-30.6915
 57515696	2	4	 8.04	172.8818	-30.5597
 57528284	2	4	10.72	173.0284	-30.3021
 57528287	2	4	17.12	173.0754	-30.3089
 57528302	2	4	11.50	173.0757	-30.3313
 57528821	2	4	10.90	173.0532	-31.2515
 57528890	2	4	 8.29	173.0597	-31.3833
 57529120	2	4	10.75	172.9992	-31.7271
 57529369	2	4	14.47	173.0610	-32.1877
 57529865	2	4	13.40	173.0647	-33.0073
 57531343	2	4	10.90	173.0765	-35.4385
 57533943	2	4	 8.50	173.2306	-32.0724
 57533968	2	4	 9.68	173.2434	-32.0278
 57570218	2	4	 2.75	173.2492	-31.8578
 57570312	2	4	 9.00	173.1986	-31.6444
 57570617	2	4	 3.43	173.2254	-31.0872
 57570944	2	4	10.11	173.1493	-30.5591
 57572705	2	4	 8.96	173.3260	-32.4949
 57572826	2	4	11.75	173.3297	-32.7086
 57574122	2	4	12.16	173.2814	-34.7713
 57574556	2	4	10.58	173.3959	-35.4034
 57575793	2	4	 8.72	173.4310	-34.6122
 57607316	2	4	 8.01	173.5372	-33.8860
 57608500	2	4	11.98	173.4641	-31.8635
 57608892	2	4	 9.96	173.4298	-31.1758
 57609213	2	4	 7.70	173.4416	-30.6539
 57609486	2	4	 9.76	173.5084	-30.1235
 57609909	2	4	 8.89	173.5573	-30.5194
 57609958	2	4	 9.05	173.5924	-30.6093
 57610552	2	4	10.25	173.6221	-31.6769
 57611256	2	4	 5.05	173.6186	-32.8269
 57611312	2	4	 9.54	173.6052	-32.9794
 57612655	2	4	 8.58	173.6367	-35.1701
 57649863	2	4	 8.32	173.6952	-35.8598
 57650774	2	4	 9.14	173.7440	-34.5098
 57651364	2	4	14.30	173.7811	-33.5426
 57652024	2	4	 8.38	173.7010	-32.4437
 57652073	2	4	11.74	173.7126	-32.3743
 57652909	2	4	14.16	173.8269	-30.8910
 57652994	2	4	 6.89	173.7614	-30.7245
 57653457	2	4	13.33	173.9615	-30.0422
 57653580	2	4	10.80	173.8827	-30.2742
 57653775	2	4	10.30	173.8824	-30.6639
 57654763	2	4	 7.80	173.8618	-32.5446
 57655077	2	4	 9.84	173.8722	-33.0585
 57689254	2	4	 8.79	173.9712	-34.6854
 57689945	2	4	10.27	173.8755	-35.7678
 57690900	2	4	 8.35	174.0356	-34.6135
 57691783	2	4	13.68	174.0836	-33.1624
 57692304	2	4	 9.69	174.0252	-32.2925
 57692380	2	4	11.05	174.0156	-32.1406
 57693006	2	4	 9.04	173.9756	-31.0293
 57694511	2	4	 8.26	174.2259	-31.7543
 57714422	2	4	 8.29	174.1659	-32.9262
 57714798	2	4	 4.85	174.1454	-33.5703
 57715400	2	4	 7.06	174.1547	-34.6458
 57716787	2	4	10.38	174.3588	-34.9407
 57717864	2	4	 5.91	174.2550	-32.9886
 57719374	2	4	12.21	174.3441	-30.1504
 57719552	1	1	 9.95	174.5070	-30.0292
 57719695	2	4	 8.71	174.4329	-30.3071
 57786040	2	4	12.50	174.4983	-31.1649
 57786808	2	4	 9.64	174.4919	-32.6634
 57787195	2	4	 9.33	174.4159	-33.3223
 57787631	2	4	11.20	174.4566	-34.1759
 57787842	2	4	 9.02	174.5275	-34.5446
 57788968	2	4	 9.56	174.5527	-35.4180
 57789309	2	4	 9.93	174.5806	-34.8629
 57789711	2	4	 8.37	174.6277	-34.2258
 57790061	2	4	 7.26	174.5868	-33.6057
 57790484	2	4	 8.82	174.6347	-32.8708
 57792246	2	4	 9.64	174.7358	-30.5161
 57792281	2	4	10.64	174.7669	-30.6140
 57792479	2	4	 8.77	174.8021	-31.0444
 57792684	2	4	10.48	174.7521	-31.4600
 57792986	2	4	10.75	174.6751	-32.0376
 57794056	2	4	10.37	174.7469	-34.1857
 57794874	2	4	10.63	174.7314	-35.5584
 57795530	2	4	 7.17	174.9010	-35.2323
 57795673	2	4	 5.61	174.9395	-34.9821
 57830249	2	4	11.88	174.8904	-30.6670
 57830360	2	4	 8.76	174.8877	-30.4839
 57830421	2	4	 7.58	174.8206	-30.3492
 58456884	1	2	 9.96	201.2014	-28.4604
 58460337	1	3	 9.61	201.3669	-26.6653
 58460491	1	3	 9.14	201.3499	-26.9877
 58461287	1	2	 8.20	201.3205	-28.5357
 58461356	1	2	10.33	201.3287	-28.6854
 58461669	1	2	10.62	201.3956	-29.2503
 58462084	1	2	 9.13	201.5277	-29.9162
 58462925	1	2	 8.93	201.4507	-28.3746
 58463400	1	3	 8.16	201.4985	-27.4694
 58464030	1	3	 8.21	201.5487	-26.1857
 58464416	1	3	 8.77	201.5591	-25.3394
 58465153	1	3	 7.88	201.6629	-24.2937
 58465526	1	3	 9.03	201.6522	-25.1710
 58466459	1	3	10.48	201.6606	-27.1409
 58466733	1	3	 8.76	201.7145	-27.6502
 58489874	1	2	10.27	201.6289	-29.2941
 58492328	1	3	 9.95	201.7558	-26.1254
 58492334	1	3	11.58	201.8141	-26.1144
 58492704	1	3	10.21	201.8435	-25.3746
 58493155	1	3	 9.51	201.7395	-24.4835
 58493240	1	3	 7.81	201.7601	-24.2908
 58493716	1	3	 9.72	201.8558	-24.5919
 58493770	1	3	 9.75	201.8835	-24.7298
 58531771	1	3	10.83	201.8568	-26.0980
 58531827	1	3	10.29	201.8769	-26.2031
 58531831	1	3	 9.90	201.9122	-26.2103
 58532199	1	3	 9.63	201.9737	-26.9510
 58532450	1	3	12.31	201.9090	-27.3815
 58533450	1	2	10.79	201.9491	-29.1885
 58535225	1	3	 9.72	202.0661	-27.5565
 58535446	1	3	10.57	202.0794	-27.1707
 58535868	1	3	 4.99	202.0078	-26.4022
 58536360	1	3	11.09	202.0930	-25.3989
 58536474	1	3	 6.86	202.1108	-25.2128
 58536500	1	3	 9.57	201.9978	-25.1568
 58537059	1	3	 8.87	202.0387	-24.0564
 58595054	1	3	10.12	202.2061	-25.2741
 58596146	1	3	 6.62	202.1259	-27.3908
 58598800	1	3	 8.96	202.2896	-27.7753
 58598997	1	3	 7.65	202.3774	-27.3891
 58610178	1	3	 8.97	202.4359	-25.2561
 58610578	1	3	 8.02	202.4801	-26.0588
 58610846	1	3	 8.40	202.4560	-26.5695
 58631362	1	3	10.11	202.5993	-24.0207
 58632438	1	3	 9.74	202.7312	-25.9803
 58632462	1	3	10.89	202.7367	-26.0342
 58632811	1	3	10.01	202.7191	-26.7609
 58678694	1	3	12.48	202.7860	-26.2311
 58678954	1	3	 7.19	202.7811	-25.6571
 58680469	1	3	 9.99	203.0011	-25.4334
 58680717	1	3	 7.45	203.0365	-26.0039
 58680763	1	3	 7.10	202.9642	-26.1144
 58717817	1	3	 8.16	203.1679	-24.8072
 58718120	1	3	10.30	203.0518	-24.0845
 58718525	1	3	10.60	203.2223	-24.6766
 58718919	1	3	 8.53	203.2794	-25.5379
 60611652	1	2	12.25	188.7040	-28.1154
 60642216	1	2	 9.77	188.8903	-27.4062
 60642468	1	2	 9.29	188.9406	-27.9869
 60643341	1	2	10.67	189.0312	-29.8826
 60643450	1	2	 8.19	189.0653	-29.5889
 60643457	1	2	11.18	189.0874	-29.5713
 60644419	1	2	 8.34	189.0641	-27.4311
 60644452	1	2	 9.87	189.0009	-27.3641
 60645844	1	1	 7.54	189.2323	-24.1501
 60673633	1	2	14.00	189.2282	-29.7600
 60675153	1	2	10.45	189.3439	-26.8151
 60708870	1	2	 9.75	189.3666	-26.3858
 60709182	1	2	 5.11	189.4266	-27.1394
 60709328	1	2	12.00	189.3961	-27.5078
 60709683	1	2	 8.06	189.3799	-28.4167
 60710033	1	2	10.44	189.4134	-29.1881
 60711611	1	2	10.08	189.5659	-26.9455
 60734281	1	2	10.04	189.6537	-27.0607
 60734330	1	2	14.29	189.6353	-27.1618
 60734552	1	2	10.42	189.7447	-27.5792
 61370559	2	4	 9.90	175.5098	-43.8673
 61371073	2	4	 8.11	175.6105	-43.3017
 61371197	2	4	10.76	175.5722	-43.1574
 61372132	2	4	 8.43	175.6331	-42.1049
 61419979	2	4	10.39	175.8534	-44.1384
 61420420	2	4	12.27	175.9060	-43.6784
 61474359	2	4	 9.26	175.9398	-42.6941
 61476051	2	4	14.38	176.1015	-43.0475
 61479369	2	2	10.44	176.0048	-46.1045
 61479767	2	2	 8.33	176.0765	-46.4601
 61534385	2	2	11.68	176.3109	-46.2704
 61534411	2	2	11.84	176.2354	-46.2452
 61534419	2	2	11.87	176.3044	-46.2415
 61534537	2	2	12.88	176.1618	-46.1577
 61534588	2	2	11.52	176.2177	-46.1235
 61534701	2	2	12.93	176.2602	-46.0364
 61534755	2	2	11.97	176.1744	-45.9866
 61534916	2	2	 9.38	176.1889	-45.8518
 61534930	2	2	10.23	176.2304	-45.8441
 61535115	2	2	11.11	176.3117	-45.6905
 61538902	2	4	11.30	176.2990	-42.0639
 61539138	2	4	 8.68	176.3870	-42.0789
 61539454	2	4	15.66	176.3185	-42.4059
 61542952	2	2	12.90	176.3351	-45.6850
 61542962	2	2	 5.41	176.4329	-45.6901
 61592534	2	2	11.22	176.3291	-45.8920
 61592643	2	2	12.33	176.3413	-45.9789
 61592744	2	2	 8.19	176.3931	-46.0635
 61592766	2	2	11.03	176.3944	-46.0780
 61593125	2	2	11.85	176.3320	-46.3582
 61594257	2	2	 7.92	176.3903	-47.2292
 61599050	2	2	10.87	176.5910	-46.3744
 61599196	2	2	11.96	176.5145	-46.3225
 61599205	2	2	11.41	176.5582	-46.3189
 61599423	2	2	 7.70	176.5767	-46.2440
